filename,words,year_float,characters,num_pages,orientation,year,words_per_page,chars_per_word,appx_start,ref_start,appx_len_chars,ref_len_chars,appx_len_words,ref_len_words,appx_prop_words,ref_prop_words,appx_prop_chars,ref_prop_chars,ref_words_per_char,appx_words_per_char,body_len_chars,body_len_words
2014/p1537-duysburgh,9719,2014.0,63472,12,0.0,2014,809.9166666666666,6.530713036320609,False,58099,0,5373,0,709,0.0,0.07294989196419385,0.0,0.08465149987396017,7.578279266572638,,58099,9010
2014/p1549-gao,8131,2014.0,55804,12,0.0,2014,677.5833333333334,6.863116467839134,False,49832,0,5972,0,818,0.0,0.10060263190259501,0.0,0.10701741810622895,7.300733496332518,,49832,7313
2014/p1561-lee,9404,2014.0,64047,12,0.0,2014,783.6666666666666,6.810612505316886,False,59028,0,5019,0,683,0.0,0.0726286686516376,0.0,0.07836432619794838,7.348462664714495,,59028,8721
2014/p158-ribes,10527,2014.0,69419,13,0.0,2014,809.7692307692307,6.59437636553624,False,62799,0,6620,0,921,0.0,0.08748931319464234,0.0,0.09536294098157565,7.187839305103148,,62799,9606
2014/p16-oeldorf-hirsch,10307,2014.0,68599,12,0.0,2014,858.9166666666666,6.655573881827884,59015,52647,9584,6368,1387,907,0.13456873969147182,0.08799844765693218,0.13971049140658026,0.0928293415355909,7.020948180815877,6.9098774333093,52647,8013
2014/p171-heinrich,8521,2014.0,56734,13,0.0,2014,655.4615384615385,6.6581387161131325,False,50025,0,6709,0,872,0.0,0.10233540664241286,0.0,0.11825360454048718,7.693807339449541,,50025,7649
2014/p184-liao,11084,2014.0,83241,13,0.0,2014,852.6153846153846,7.510014435221941,False,76784,0,6457,0,899,0.0,0.08110790328401299,0.0,0.07756994750183203,7.182424916573971,,76784,10185
2014/p197-bhattacharya,13919,2014.0,94028,14,0.0,2014,994.2142857142857,6.755370357065881,False,89044,0,4984,0,732,0.0,0.05258998491270925,0.0,0.05300548772706003,6.808743169398907,,89044,13187
2014/p211-castillo,10622,2014.0,71316,13,0.0,2014,817.0769230769231,6.713989832423272,66668,61410,4648,5258,725,816,0.0682545659951045,0.0768216908303521,0.0651747153513938,0.07372819563632284,6.443627450980392,6.4110344827586205,61410,9081
2014/p224-martin,11336,2014.0,70668,12,0.0,2014,944.6666666666666,6.23394495412844,False,66386,0,4282,0,571,0.0,0.050370501058574456,0.0,0.06059319635478576,7.499124343257443,,66386,10765
2014/p236-teodoro,9357,2014.0,62079,12,0.0,2014,779.75,6.6344982366142995,False,55507,0,6572,0,922,0.0,0.09853585550924442,0.0,0.1058651073631985,7.127982646420825,,55507,8435
2014/p248-lasecki,7254,2014.0,48623,9,0.0,2014,806.0,6.702922525503171,False,44017,0,4606,0,640,0.0,0.08822718500137855,0.0,0.09472883203422248,7.196875,,44017,6614
2014/p257-bossen,10525,2014.0,69787,12,0.0,2014,877.0833333333334,6.630593824228028,False,64593,0,5194,0,709,0.0,0.06736342042755344,0.0,0.07442646911315862,7.325811001410437,,64593,9816
2014/p269-murphy,10775,2014.0,74810,14,0.0,2014,769.6428571428571,6.94292343387471,False,64490,0,10320,0,1386,0.0,0.12863109048723897,0.0,0.1379494719957225,7.445887445887446,,64490,9389
2014/p283-pine,9580,2014.0,62982,11,0.0,2014,870.9090909090909,6.574321503131524,False,55964,0,7018,0,938,0.0,0.09791231732776617,0.0,0.11142866215744181,7.481876332622601,,55964,8642
2014/p28-forte,9211,2014.0,70702,10,0.0,2014,921.1,7.675822386277277,False,62458,0,8244,0,1173,0.0,0.1273477364021279,0.0,0.1166020763203304,7.028132992327365,,62458,8038
2014/p295-lingel,9022,2014.0,59695,10,0.0,2014,902.2,6.616603857237863,False,53923,0,5772,0,775,0.0,0.08590113056971846,0.0,0.09669151520227824,7.4477419354838705,,53923,8247
2014/p305-quinones,11779,2014.0,78930,14,0.0,2014,841.3571428571429,6.700908396298497,False,68806,0,10124,0,1343,0.0,0.1140164699889634,0.0,0.12826555175471938,7.538346984363366,,68806,10436
2014/p319-rosner,12088,2014.0,77459,13,0.0,2014,929.8461538461538,6.407925215089345,False,71011,0,6448,0,872,0.0,0.07213765718067505,0.0,0.08324403878180715,7.394495412844036,,71011,11216
2014/p332-teo,8274,2014.0,56062,10,0.0,2014,827.4,6.775682861977279,False,49328,0,6734,0,974,0.0,0.11771815325114818,0.0,0.12011701330669616,6.9137577002053385,,49328,7300
2014/p342-vasilescu,11823,2014.0,81630,13,0.0,2014,909.4615384615385,6.904339000253743,False,74394,0,7236,0,1029,0.0,0.08703374777975133,0.0,0.0886438809261301,7.032069970845481,,74394,10794
2014/p355-tausczik,10513,2014.0,71844,13,0.0,2014,808.6923076923077,6.833824788357272,False,64236,0,7608,0,1074,0.0,0.10215923142775611,0.0,0.1058961082345081,7.083798882681564,,64236,9439
2014/p368-zhang,8445,2014.0,55234,11,0.0,2014,767.7272727272727,6.540438129070456,False,47080,0,8154,0,1175,0.0,0.13913558318531677,0.0,0.1476264619618351,6.939574468085106,,47080,7270
2014/p379-shami,9745,2014.0,65521,14,0.0,2014,696.0714285714286,6.723550538737814,False,57453,0,8068,0,1145,0.0,0.11749615187275526,0.0,0.12313609377146259,7.0462882096069865,,57453,8600
2014/p38-wash,8575,2014.0,56521,11,0.0,2014,779.5454545454545,6.5913702623906705,False,53221,0,3300,0,451,0.0,0.05259475218658892,0.0,0.05838537888572389,7.317073170731708,,53221,8124
2014/p393-mark,9715,2014.0,63518,12,0.0,2014,809.5833333333334,6.538136901698405,False,54770,0,8748,0,1259,0.0,0.12959341224909934,0.0,0.13772473944393715,6.948371723590151,,54770,8456
2014/p3-lampe,10699,2014.0,77469,13,0.0,2014,823.0,7.240770165436022,False,71197,0,6272,0,882,0.0,0.08243761099168147,0.0,0.08096141682479444,7.111111111111111,,71197,9817
2014/p405-chen,7591,2014.0,53086,10,0.0,2014,759.1,6.993281517586616,False,45530,0,7556,0,1044,0.0,0.13753128705045448,0.0,0.14233507892853106,7.237547892720307,,45530,6547
2014/p415-wang,10513,2014.0,72308,11,0.0,2014,955.7272727272727,6.877960620184534,False,66826,0,5482,0,729,0.0,0.06934271853895177,0.0,0.07581457100182552,7.519890260631001,,66826,9784
2014/p426-shilton,7611,2014.0,55618,10,0.0,2014,761.1,7.307581132571278,False,44845,0,10773,0,1486,0.0,0.19524372618578373,0.0,0.19369628537523823,7.2496635262449525,,44845,6125
2014/p436-huang,10496,2014.0,70235,13,0.0,2014,807.3846153846154,6.691596798780488,False,62961,0,7274,0,1039,0.0,0.09899009146341463,0.0,0.10356659785007474,7.000962463907603,,62961,9457
2014/p449-litt,9774,2014.0,69441,12,0.0,2014,814.5,7.104665438919582,67117,59660,2324,7457,341,1062,0.03488847963986086,0.10865561694290976,0.033467259976094815,0.10738612635186705,7.02165725047081,6.81524926686217,59660,8371
2014/p461-vitak,11817,2014.0,80833,14,0.0,2014,844.0714285714286,6.84039942455784,False,74544,0,6289,0,866,0.0,0.07328425150207328,0.0,0.0778023826902379,7.262124711316397,,74544,10951
2014/p475-willever-farr,9114,2014.0,61118,12,0.0,2014,759.5,6.705946894886987,False,54868,0,6250,0,854,0.0,0.09370199692780339,0.0,0.1022611996465853,7.318501170960188,,54868,8260
2014/p487-leshed,12069,2014.0,78242,12,0.0,2014,1005.75,6.482890048885575,False,71809,0,6433,0,931,0.0,0.07713977960062972,0.0,0.0822192684236088,6.909774436090226,,71809,11138
2014/p499-lampinen,5182,2014.0,34730,6,0.0,2014,863.6666666666666,6.702045542261675,False,32283,0,2447,0,333,0.0,0.0642609031262061,0.0,0.07045781744889144,7.348348348348348,,32283,4849
2014/p49-mitra,14772,2014.0,97173,13,0.0,2014,1136.3076923076924,6.578188464662876,False,88523,0,8650,0,1215,0.0,0.0822502030869212,0.0,0.08901649635186729,7.1193415637860085,,88523,13557
2014/p505-xu,10966,2014.0,73441,14,0.0,2014,783.2857142857143,6.69715484223965,False,69535,0,3906,0,538,0.0,0.04906073317526902,0.0,0.05318555030568756,7.260223048327138,,69535,10428
2014/p519-sun,9898,2014.0,66092,11,0.0,2014,899.8181818181819,6.677308547181249,False,61513,0,4579,0,670,0.0,0.06769044251363912,0.0,0.06928221267324336,6.834328358208955,,61513,9228
2014/p530-xia,10360,2014.0,67905,12,0.0,2014,863.3333333333334,6.55453667953668,False,61952,0,5953,0,817,0.0,0.07886100386100386,0.0,0.08766659303438627,7.286413708690331,,61952,9543
2014/p542-munson,6518,2014.0,42016,8,0.0,2014,814.75,6.44614912549862,False,35565,0,6451,0,931,0.0,0.14283522552930347,0.0,0.1535367479055598,6.929108485499463,,35565,5587
2014/p550-morgan,10818,2014.0,79656,14,0.0,2014,772.7142857142857,7.3632834165280086,False,72648,0,7008,0,881,0.0,0.08143834350157146,0.0,0.08797830671889123,7.954597048808172,,72648,9937
2014/p564-ratan,8099,2014.0,58236,10,0.0,2014,809.9,7.190517347820719,False,51104,0,7132,0,994,0.0,0.12273120138288678,0.0,0.12246720241774847,7.175050301810865,,51104,7105
2014/p574-ribes,12056,2014.0,79039,14,0.0,2014,861.1428571428571,6.555988719309887,False,72226,0,6813,0,951,0.0,0.07888188453881885,0.0,0.08619795290932325,7.16403785488959,,72226,11105
2014/p588-jackson,11612,2014.0,78666,15,0.0,2014,774.1333333333333,6.774543575611436,False,65499,0,13167,0,1567,0.0,0.13494660695831898,0.0,0.16737853710624667,8.402680280791321,,65499,10045
2014/p603-rooksby,10448,2014.0,64829,12,0.0,2014,870.6666666666666,6.204919601837672,False,58892,0,5937,0,826,0.0,0.07905819295558959,0.0,0.09157938576871462,7.187651331719128,,58892,9622
2014/p615-homan,7301,2014.0,47877,10,0.0,2014,730.1,6.557594850020545,False,39051,0,8826,0,1275,0.0,0.17463361183399534,0.0,0.1843473901873551,6.92235294117647,,39051,6026
2014/p625-de-choudhury,10725,2014.0,74922,13,0.0,2014,825.0,6.985734265734266,False,66377,0,8545,0,1192,0.0,0.11114219114219115,0.0,0.11405194735858626,7.168624161073826,,66377,9533
2014/p62-hui,10255,2014.0,70873,13,0.0,2014,788.8461538461538,6.911067771818625,False,61863,0,9010,0,1108,0.0,0.10804485616772307,0.0,0.12712880786759415,8.131768953068592,,61863,9147
2014/p639-hupfeld,11671,2014.0,71285,13,0.0,2014,897.7692307692307,6.107874218147545,False,67072,0,4213,0,597,0.0,0.051152429097763685,0.0,0.059100792593112156,7.056951423785595,,67072,11074
2014/p652-said,7003,2014.0,46840,10,0.0,2014,700.3,6.688562044837926,False,44019,0,2821,0,402,0.0,0.057403969727259745,0.0,0.0602263023057216,7.017412935323383,,44019,6601
2014/p662-morris,9575,2014.0,62270,12,0.0,2014,797.9166666666666,6.503394255874674,False,57907,0,4363,0,628,0.0,0.06558746736292428,0.0,0.07006584229966276,6.947452229299363,,57907,8947
2014/p674-chang,10716,2014.0,70128,13,0.0,2014,824.3076923076923,6.544232922732363,False,64284,0,5844,0,786,0.0,0.07334826427771557,0.0,0.08333333333333333,7.435114503816794,,64284,9930
2014/p687-crabtree,8767,2014.0,54940,10,0.0,2014,876.7,6.26668187521387,False,49934,0,5006,0,695,0.0,0.0792745522983917,0.0,0.09111758281761922,7.202877697841727,,49934,8072
2014/p697-johri,10343,2014.0,66295,13,0.0,2014,795.6153846153846,6.409649037996712,False,61620,0,4675,0,591,0.0,0.05714009475007251,0.0,0.07051813862282223,7.910321489001692,,61620,9752
2014/p710-liu,10472,2014.0,67353,12,0.0,2014,872.6666666666666,6.43172268907563,False,56272,0,11081,0,1559,0.0,0.1488731856378915,0.0,0.1645212536932282,7.107761385503528,,56272,8913
2014/p722-kraut,8128,2014.0,53349,11,0.0,2014,738.9090909090909,6.563607283464567,False,49497,0,3852,0,559,0.0,0.0687746062992126,0.0,0.07220379013664736,6.89087656529517,,49497,7569
2014/p733-ehrlich,14210,2014.0,96368,12,0.0,2014,1184.1666666666667,6.781703026038001,False,89519,0,6849,0,921,0.0,0.06481351161154117,0.0,0.07107130997841607,7.436482084690554,,89519,13289
2014/p745-kim,8229,2014.0,55484,11,0.0,2014,748.0909090909091,6.742496050552923,False,51106,0,4378,0,585,0.0,0.07109004739336493,0.0,0.0789056304520222,7.483760683760684,,51106,7644
2014/p756-jacovi,10022,2014.0,70243,11,0.0,2014,911.0909090909091,7.008880462981441,False,64455,0,5788,0,817,0.0,0.08152065455996807,0.0,0.08239966971797902,7.084455324357405,,64455,9205
2014/p75-nakazato,5659,2014.0,39679,9,0.0,2014,628.7777777777778,7.011662837957236,False,34978,0,4701,0,644,0.0,0.1138010249160629,0.0,0.11847576803850904,7.299689440993789,,34978,5015
2014/p767-liu,8078,2014.0,56350,11,0.0,2014,734.3636363636364,6.975736568457539,False,48148,0,8202,0,1163,0.0,0.14397128001980689,0.0,0.14555456965394853,7.052450558899398,,48148,6915
2014/p778-muller,8808,2014.0,63649,12,0.0,2014,734.0,7.2262715712988195,False,54667,0,8982,0,1237,0.0,0.14044050862851953,0.0,0.14111769234394883,7.261115602263541,,54667,7571
2014/p797-kang,7551,2014.0,53237,10,0.0,2014,755.1,7.0503244603363795,False,46239,0,6998,0,944,0.0,0.12501655409879486,0.0,0.13144993143866107,7.413135593220339,,46239,6607
2014/p807-kelly,12250,2014.0,80956,13,0.0,2014,942.3076923076923,6.60865306122449,False,72953,0,8003,0,1248,0.0,0.10187755102040816,0.0,0.09885616878304264,6.412660256410256,,72953,11002
2014/p820-yue,8693,2014.0,59617,11,0.0,2014,790.2727272727273,6.858046704244795,False,53132,0,6485,0,898,0.0,0.10330150695962269,0.0,0.10877769763658017,7.221603563474387,,53132,7795
2014/p831-backstrom,10496,2014.0,67799,11,0.0,2014,954.1818181818181,6.459508384146342,False,59607,0,8192,0,1300,0.0,0.12385670731707317,0.0,0.12082774082213601,6.3015384615384615,,59607,9196
2014/p842-vitak,9448,2014.0,72871,12,0.0,2014,787.3333333333334,7.712849280270957,False,63290,0,9581,0,1263,0.0,0.13367908552074514,0.0,0.1314789147946371,7.58590657165479,,63290,8185
2014/p84-yarosh,10928,2014.0,75346,13,0.0,2014,840.6153846153846,6.894765739385066,False,65555,0,9791,0,1379,0.0,0.1261896046852123,0.0,0.12994717702333236,7.100072516316171,,65555,9549
2014/p854-massimi,11405,2014.0,72331,12,0.0,2014,950.4166666666666,6.3420429636124505,False,68657,0,3674,0,512,0.0,0.044892590968873304,0.0,0.05079426525279617,7.17578125,,68657,10893
2014/p866-white,9224,2014.0,59257,11,0.0,2014,838.5454545454545,6.424219427580225,False,52993,0,6264,0,853,0.0,0.09247614917606245,0.0,0.10570903015677473,7.343493552168816,,52993,8371
2014/p877-desjardins,9569,2014.0,61712,11,0.0,2014,869.9090909090909,6.4491587417703,False,58736,0,2976,0,403,0.0,0.04211516354896019,0.0,0.04822400829660358,7.384615384615385,,58736,9166
2014/p888-cobb,9613,2014.0,68348,12,0.0,2014,801.0833333333334,7.109955268906689,False,61610,0,6738,0,930,0.0,0.09674399251014251,0.0,0.09858371861649207,7.245161290322581,,61610,8683
2014/p900-matthews,8869,2014.0,59517,11,0.0,2014,806.2727272727273,6.710677641222235,False,55550,0,3967,0,560,0.0,0.06314127861089187,0.0,0.06665322512895475,7.083928571428571,,55550,8309
2014/p911-ganglbauer,8690,2014.0,57181,11,0.0,2014,790.0,6.580092059838895,False,52447,0,4734,0,718,0.0,0.08262370540851553,0.0,0.08278973784998514,6.593314763231198,,52447,7972
2014/p922-marlow,9797,2014.0,63406,12,0.0,2014,816.4166666666666,6.471981218740431,False,56997,0,6409,0,885,0.0,0.0903337756456058,0.0,0.10107876226224648,7.241807909604519,,56997,8912
2014/p934-quattrone,10986,2014.0,73250,11,0.0,2014,998.7272727272727,6.667576916075005,False,67494,0,5756,0,782,0.0,0.07118150373202257,0.0,0.078580204778157,7.360613810741688,,67494,10204
2014/p945-quercia,9281,2014.0,60748,11,0.0,2014,843.7272727272727,6.545415364723629,False,55165,0,5583,0,797,0.0,0.08587436698631613,0.0,0.09190426022255876,7.005018820577164,,55165,8484
2014/p956-masli,9154,2014.0,61887,11,0.0,2014,832.1818181818181,6.760651081494428,False,54686,0,7201,0,989,0.0,0.10804020100502512,0.0,0.11635723172879603,7.281092012133469,,54686,8165
2014/p967-yu,10634,2014.0,69959,12,0.0,2014,886.1666666666666,6.578803836750047,False,62385,0,7574,0,1096,0.0,0.10306563851796126,0.0,0.10826341142669278,6.910583941605839,,62385,9538
2014/p979-tomasic,8016,2014.0,53836,10,0.0,2014,801.6,6.716067864271457,False,49438,0,4398,0,624,0.0,0.07784431137724551,0.0,0.08169254773757337,7.048076923076923,,49438,7392
2014/p97-sauppe,13521,2014.0,92569,12,0.0,2014,1126.75,6.846313142519045,False,81810,0,10759,0,1492,0.0,0.11034686783521928,0.0,0.11622681459235813,7.211126005361931,,81810,12029
2014/p989-andre,9417,2014.0,65569,10,0.0,2014,941.7,6.962833174046937,False,59409,0,6160,0,897,0.0,0.0952532653711373,0.0,0.09394683463221949,6.867335562987737,,59409,8520
2014/p999-kittur,8754,2014.0,58164,12,0.0,2014,729.5,6.644276901987663,False,50186,0,7978,0,1159,0.0,0.1323966186885995,0.0,0.1371638814386906,6.883520276100087,,50186,7595
2015/p1010-guha,9183,2015.0,64696,11,0.0,2015,834.8181818181819,7.045192202983775,False,56534,0,8162,0,1145,0.0,0.12468692148535337,0.0,0.12615926796092494,7.128384279475982,,56534,8038
2015/p1021-quattrone,10929,2015.0,72747,12,0.0,2015,910.75,6.65632720285479,False,62248,0,10499,0,1348,0.0,0.12334156830451093,0.0,0.1443221026296617,7.7885756676557865,,62248,9581
2015/p1033-ikkala,10223,2015.0,66336,12,0.0,2015,851.9166666666666,6.488897583879488,False,63061,0,3275,0,458,0.0,0.04480093905898464,0.0,0.04936987457790642,7.150655021834061,,63061,9765
2015/p1045-schaefbauer,12188,2015.0,78750,13,0.0,2015,937.5384615384615,6.461273383656055,False,71742,0,7008,0,1002,0.0,0.0822120118148999,0.0,0.08899047619047619,6.994011976047904,,71742,11186
2015/p1058-sleeper,10568,2015.0,79162,12,0.0,2015,880.6666666666666,7.490726722180167,False,63888,0,15274,0,1665,0.0,0.15755109765329295,0.0,0.19294611050756677,9.173573573573574,,63888,8903
2015/p105-wong,9184,2015.0,64665,11,0.0,2015,834.9090909090909,7.041049651567945,False,57625,0,7040,0,872,0.0,0.09494773519163763,0.0,0.10886878527797109,8.073394495412844,,57625,8312
2015/p1070-lee,8555,2015.0,59212,10,0.0,2015,855.5,6.921332554061952,False,54706,0,4506,0,647,0.0,0.07562828755113968,0.0,0.07609943930284402,6.964451313755796,,54706,7908
2015/p1080-li,10153,2015.0,76280,12,0.0,2015,846.0833333333334,7.513050329951739,False,70489,0,5791,0,803,0.0,0.0790899241603467,0.0,0.07591767173571054,7.211706102117061,,70489,9350
2015/p1092-arazy,11308,2015.0,83701,14,0.0,2015,807.7142857142857,7.401927838698267,False,71497,0,12204,0,1661,0.0,0.14688715953307394,0.0,0.14580470962115147,7.347381095725466,,71497,9647
2015/p1106-klein,7969,2015.0,55179,10,0.0,2015,796.9,6.924206299410215,False,47025,0,8154,0,1235,0.0,0.15497553017944535,0.0,0.14777360952536292,6.602429149797571,,47025,6734
2015/p1116-kulkarni,8876,2015.0,63369,13,0.0,2015,682.7692307692307,7.139364578639027,False,54289,0,9080,0,1235,0.0,0.13913925191527715,0.0,0.14328772743770612,7.352226720647773,,54289,7641
2015/p1129-li,5930,2015.0,38119,9,0.0,2015,658.8888888888889,6.428161888701518,False,34684,0,3435,0,468,0.0,0.07892074198988196,0.0,0.09011254230173929,7.339743589743589,,34684,5462
2015/p1139-coetzee,12341,2015.0,79219,14,0.0,2015,881.5,6.419171866137266,False,64703,0,14516,0,2160,0.0,0.1750263349809578,0.0,0.18323886946313384,6.720370370370371,,64703,10181
2015/p1153-diakopoulos,3194,2015.0,21074,5,0.0,2015,638.8,6.597996242955541,False,17748,0,3326,0,437,0.0,0.13681903569192236,0.0,0.15782480782006264,7.610983981693364,,17748,2757
2015/p1158-semaan,10511,2015.0,69810,12,0.0,2015,875.9166666666666,6.641613547711921,False,63390,0,6420,0,877,0.0,0.08343639996194463,0.0,0.09196390201976794,7.320410490307868,,63390,9634
2015/p116-fiesler,13097,2015.0,87278,14,0.0,2015,935.5,6.663968847827747,False,80484,0,6794,0,970,0.0,0.07406276246468657,0.0,0.07784321363917597,7.004123711340206,,80484,12127
2015/p1170-hullman,4818,2015.0,34739,6,0.0,2015,803.0,7.210253217102532,False,31763,0,2976,0,408,0.0,0.08468244084682441,0.0,0.08566740550965773,7.294117647058823,,31763,4410
2015/p1176-haimson,10314,2015.0,76606,15,0.0,2015,687.6,7.427380259840993,False,55811,0,20795,0,2235,0.0,0.21669575334496802,0.0,0.2714539331122889,9.304250559284116,,55811,8079
2015/p1191-freeman,9313,2015.0,60620,10,0.0,2015,931.3,6.509180715129389,False,55421,0,5199,0,752,0.0,0.08074734242456781,0.0,0.08576377433190366,6.913563829787234,,55421,8561
2015/p1201-pierson,10902,2015.0,74664,13,0.0,2015,838.6153846153846,6.848651623555311,False,63738,0,10926,0,1557,0.0,0.14281783159053385,0.0,0.14633558341369335,7.017341040462428,,63738,9345
2015/p1214-farrahi,6098,2015.0,40161,8,0.0,2015,762.25,6.58592981305346,False,35380,0,4781,0,677,0.0,0.11102000655952772,0.0,0.11904584049201962,7.062038404726736,,35380,5421
2015/p1222-ferreira,11121,2015.0,72673,13,0.0,2015,855.4615384615385,6.534754068878698,False,64521,0,8152,0,1124,0.0,0.10107004765758475,0.0,0.112173709630812,7.252669039145908,,64521,9997
2015/p1235-ko,10966,2015.0,75185,11,0.0,2015,996.9090909090909,6.856191865766916,False,69725,0,5460,0,807,0.0,0.07359109976290353,0.0,0.07262086852430671,6.765799256505576,,69725,10159
2015/p1246-sharma,9807,2015.0,65644,12,0.0,2015,817.25,6.6935862139288265,63023,54167,2621,8856,401,1123,0.0408891608035077,0.11451004384623228,0.039927487660715376,0.13490951191274145,7.886019590382903,6.5361596009975065,54167,8283
2015/p1258-chang,8941,2015.0,59720,12,0.0,2015,745.0833333333334,6.679342355441226,False,54442,0,5278,0,744,0.0,0.08321216866122358,0.0,0.08837910247823175,7.094086021505376,,54442,8197
2015/p1270-bakhshi,5612,2015.0,36090,7,0.0,2015,801.7142857142857,6.4308624376336425,False,31286,0,4804,0,666,0.0,0.11867426942266572,0.0,0.13311166528124135,7.213213213213213,,31286,4946
2015/p1277-eschler,7641,2015.0,51788,12,0.0,2015,636.75,6.777646904855385,False,45936,0,5852,0,824,0.0,0.10783928805130219,0.0,0.11299915038232795,7.101941747572815,,45936,6817
2015/p1289-bossen,10543,2015.0,73265,13,0.0,2015,811.0,6.94916058047994,False,65661,0,7604,0,1020,0.0,0.09674665654936924,0.0,0.103787620282536,7.454901960784314,,65661,9523
2015/p1302-kumar,9222,2015.0,61444,11,0.0,2015,838.3636363636364,6.66276295814357,False,53002,0,8442,0,1217,0.0,0.1319670353502494,0.0,0.13739339886726123,6.936729663105998,,53002,8005
2015/p130-huang,12196,2015.0,77430,13,0.0,2015,938.1538461538462,6.348802886192194,False,70733,0,6697,0,904,0.0,0.07412266316825189,0.0,0.08649102415084592,7.408185840707965,,70733,11292
2015/p1313-heyman,8686,2015.0,55844,11,0.0,2015,789.6363636363636,6.429196408012895,False,50130,0,5714,0,743,0.0,0.08553994934377158,0.0,0.10232075066256,7.690444145356662,,50130,7943
2015/p1324-kilic,9149,2015.0,61636,12,0.0,2015,762.4166666666666,6.736911137829271,False,55351,0,6285,0,833,0.0,0.09104820198928845,0.0,0.10196962813939905,7.545018007202881,,55351,8316
2015/p1336-slovak,10902,2015.0,71284,12,,2015,908.5,6.538616767565585,False,63799,0,7485,0,1072,0.0,0.0983305815446707,0.0,0.10500252511082431,6.982276119402985,,63799,9830
2015/p1348-le-dantec,10107,2015.0,65943,11,0.0,2015,918.8181818181819,6.524487978628673,False,57623,0,8320,0,1177,0.0,0.11645394281191254,0.0,0.1261695706898382,7.068819031435853,,57623,8930
2015/p1359-vashistha,4658,2015.0,32000,5,0.0,2015,931.6,6.869901245169601,False,27832,0,4168,0,589,0.0,0.12644911979390297,0.0,0.13025,7.076400679117148,,27832,4069
2015/p1364-reinecke,13986,2015.0,96791,15,0.0,2015,932.4,6.920563420563421,False,90175,0,6616,0,945,0.0,0.06756756756756757,0.0,0.06835346261532581,7.001058201058201,,90175,13041
2015/p1379-steinmacher,12021,2015.0,84686,14,0.0,2015,858.6428571428571,7.044838199816987,False,66239,0,18447,0,2526,0.0,0.21013226853007239,0.0,0.21782821245542355,7.302850356294536,,66239,9495
2015/p1393-filippova,8677,2015.0,59962,11,0.0,2015,788.8181818181819,6.9104529215166535,False,53127,0,6835,0,933,0.0,0.1075256425031693,0.0,0.11398885961108703,7.32583065380493,,53127,7744
2015/p1404-kang,9827,2015.0,69382,12,0.0,2015,818.9166666666666,7.060343950340897,58368,60042,1674,9340,265,1288,0.026966520810013227,0.13106746718225298,0.0241272952639013,0.1346170476492462,7.251552795031056,6.316981132075472,58368,8274
2015/p1416-das,9043,2015.0,63823,11,0.0,2015,822.0909090909091,7.057724206568617,False,49284,0,14539,0,1818,0.0,0.2010394780493199,0.0,0.22780188960092757,7.997249724972497,,49284,7225
2015/p1427-wisniewski,14200,2015.0,111522,15,0.0,2015,946.6666666666666,7.853661971830986,75600,63732,35922,11868,3603,1642,0.25373239436619716,0.11563380281690142,0.3221068488728681,0.10641846451821166,7.2277710109622415,9.970024979184013,63732,8955
2015/p143-snyder,8677,2015.0,58127,11,0.0,2015,788.8181818181819,6.698974299873228,False,52359,0,5768,0,795,0.0,0.09162152817794168,0.0,0.09923099420235003,7.255345911949686,,52359,7882
2015/p1442-lindley,10061,2015.0,64877,11,0.0,2015,914.6363636363636,6.44836497366067,False,55288,0,9589,0,1421,0.0,0.1412384454825564,0.0,0.14780276523267105,6.7480647431386345,,55288,8640
2015/p1453-mazmanian,10688,2015.0,70093,12,0.0,2015,890.6666666666666,6.55810254491018,False,59770,0,10323,0,1429,0.0,0.1337013473053892,0.0,0.14727576220164637,7.223932820153954,,59770,9259
2015/p1465-kusunoki,8783,2015.0,62204,12,0.0,2015,731.9166666666666,7.082318114539452,False,57403,0,4801,0,705,0.0,0.08026870089946488,0.0,0.07718153173429361,6.809929078014185,,57403,8078
2015/p1477-shklovski,10364,2015.0,68798,11,0.0,2015,942.1818181818181,6.638170590505596,False,60512,0,8286,0,1182,0.0,0.11404862987263605,0.0,0.12043954766126923,7.01015228426396,,60512,9182
2015/p1488-huh,9822,2015.0,65355,12,0.0,2015,818.5,6.6539401343921805,False,56642,0,8713,0,1169,0.0,0.11901852983099165,0.0,0.13331803228521152,7.453378956372968,,56642,8653
2015/p1500-carroll,10699,2015.0,81032,11,0.0,2015,972.6363636363636,7.573791943172259,False,74383,0,6649,0,948,0.0,0.08860641181418824,0.0,0.08205400335669859,7.013713080168777,,74383,9751
2015/p1511-maclean,11490,2015.0,77780,16,0.0,2015,718.125,6.769364664926023,False,64544,0,13236,0,1866,0.0,0.16240208877284595,0.0,0.17017228079197738,7.093247588424437,,64544,9624
2015/p1527-liu,11374,2015.0,75057,13,0.0,2015,874.9230769230769,6.598997714084755,False,69839,0,5218,0,719,0.0,0.0632143485141551,0.0,0.0695204977550395,7.257301808066759,,69839,10655
2015/p1540-park,10861,2015.0,74699,12,0.0,2015,905.0833333333334,6.877727649387717,False,68231,0,6468,0,902,0.0,0.08304944296105331,0.0,0.08658750451813277,7.170731707317073,,68231,9959
2015/p154-bazarova,8347,2015.0,60540,11,0.0,2015,758.8181818181819,7.252905235413921,False,51850,0,8690,0,1251,0.0,0.14987420630166526,0.0,0.14354146019160885,6.946442845723421,,51850,7096
